,HS06,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator
,count,sum,min,mean,median,max,std,sum,min,mean,median,max,std,sum,min,mean,median,max,std
HS04,,,,,,,,,,,,,,,,,,,
4101,4,6,1,1.5,1.5,2,0.5773502691896257,31,4,7.75,7.5,12,3.8622100754188224,5.5,1.0,1.375,1.25,2.0,0.47871355387816905
4103,1,1,1,1.0,1.0,1,,6,6,6.0,6.0,6,,3.0,3.0,3.0,3.0,3.0,
4104,3,7,1,2.3333333333333335,3.0,3,1.1547005383792517,42,4,14.0,19.0,19,8.660254037844387,5.0,1.0,1.6666666666666667,2.0,2.0,0.5773502691896258
4107,9,44,2,4.888888888888889,3.0,13,3.655285366576885,265,11,29.444444444444443,17.0,87,25.150104925780685,13.60897435897436,1.0,1.5121082621082622,1.5,2.0,0.2977570044369821
4114,2,9,3,4.5,4.5,6,2.1213203435596424,55,16,27.5,27.5,39,16.263455967290593,2.666666666666667,1.0,1.3333333333333335,1.3333333333333335,1.6666666666666667,0.4714045207910317
4115,3,14,4,4.666666666666667,5.0,5,0.5773502691896257,102,28,34.0,33.0,41,6.557438524302,6.0,1.6,2.0,2.0,2.4,0.3999999999999999
4201,30,143,1,4.766666666666667,5.0,9,2.1283526628524854,925,5,30.833333333333332,27.5,63,16.128970151901193,44.77619047619048,1.0,1.4925396825396826,1.35,2.5,0.5068733571303069
4202,1384,5434,1,3.9263005780346822,3.0,18,2.272232118195333,32681,4,23.61343930635838,20.0,123,13.972553149831809,2076.469606700489,1.0,1.5003393111997751,1.3333333333333333,9.0,0.6606071855727715
4203,269,1070,1,3.9776951672862455,3.0,14,2.5625504516356448,6589,5,24.49442379182156,20.0,93,16.04369519023108,400.457634032634,1.0,1.488690089340647,1.3333333333333333,4.0,0.5565194720212578
4205,43,218,2,5.069767441860465,3.0,17,3.8999105535359897,1384,9,32.18604651162791,24.0,100,24.60086701332514,64.77434640522875,1.0,1.5063801489588082,1.5,4.333333333333333,0.6311099275717126
4206,3,7,1,2.3333333333333335,2.0,4,1.5275252316519465,46,3,15.333333333333334,16.0,27,12.013880860626733,3.5,1.0,1.1666666666666667,1.0,1.5,0.2886751345948129
4301,1,2,2,2.0,2.0,2,,9,9,9.0,9.0,9,,1.0,1.0,1.0,1.0,1.0,
4302,1,1,1,1.0,1.0,1,,4,4,4.0,4.0,4,,1.0,1.0,1.0,1.0,1.0,
4303,2,8,1,4.0,4.0,7,4.242640687119285,59,3,29.5,29.5,56,37.476659402887016,5.571428571428571,2.5714285714285716,2.7857142857142856,2.7857142857142856,3.0,0.30304576336566325
4304,1,4,4,4.0,4.0,4,,23,23,23.0,23.0,23,,2.25,2.25,2.25,2.25,2.25,
4401,2,3,1,1.5,1.5,2,0.7071067811865476,17,7,8.5,8.5,10,2.1213203435596424,3.0,1.0,1.5,1.5,2.0,0.7071067811865476
4402,7,21,1,3.0,3.0,6,1.9148542155126762,121,6,17.285714285714285,15.0,34,10.515294982615968,9.266666666666666,1.0,1.3238095238095238,1.3333333333333333,1.8333333333333333,0.33704285127841466
4403,7,36,1,5.142857142857143,3.0,19,6.309478885734052,227,14,32.42857142857143,19.0,99,30.576991038236265,17.157894736842106,1.0,2.4511278195488724,2.5,4.5,1.459710422609098
4404,5,8,1,1.6,2.0,2,0.5477225575051661,46,5,9.2,11.0,12,3.420526275297414,5.0,1.0,1.0,1.0,1.0,0.0
4406,1,2,2,2.0,2.0,2,,15,15,15.0,15.0,15,,1.5,1.5,1.5,1.5,1.5,
4407,122,441,1,3.6147540983606556,3.0,11,2.026464255063282,2607,4,21.368852459016395,20.5,64,11.50580221552065,233.54588744588744,1.0,1.914310552835143,1.8,7.0,1.0255500165657447
4408,8,22,2,2.75,2.0,5,1.164964745021435,139,8,17.375,15.5,35,8.05228450281569,13.016666666666667,1.25,1.6270833333333334,1.55,2.0,0.2594159343296533
4409,10,35,2,3.5,3.0,8,2.0138409955990952,208,12,20.8,18.0,46,10.643725329455325,11.458333333333334,1.0,1.1458333333333335,1.0,1.5,0.19764235376052366
4410,30,108,1,3.6,3.0,9,1.9757146240948031,665,3,22.166666666666668,21.0,100,16.95243514871136,51.66111111111111,1.0,1.722037037037037,1.5833333333333335,6.111111111111111,0.9473141923793277
4411,95,428,1,4.505263157894737,3.0,21,3.215235288734884,2569,3,27.042105263157893,23.0,150,20.852019540681713,188.19136141636142,1.0,1.980961699119594,1.8888888888888888,5.5,0.84889705896795
4412,67,249,1,3.716417910447761,3.0,11,2.360058872848455,1637,8,24.432835820895523,21.0,86,15.929031891103374,131.0004329004329,1.0,1.955230341797506,1.7142857142857142,5.0,0.8035681532977764
4413,4,9,1,2.25,2.0,4,1.2583057392117916,55,6,13.75,10.0,29,10.3400515794974,5.25,1.0,1.3125,1.0,2.25,0.625
4414,48,169,1,3.5208333333333335,3.0,8,1.5572696145761882,987,7,20.5625,21.0,34,6.55226532209005,69.47142857142858,1.0,1.4473214285714286,1.225,3.3333333333333335,0.5913760475480451
4415,79,339,1,4.291139240506329,4.0,12,2.646487264155616,2130,6,26.962025316455698,24.0,136,19.28959001702711,138.34267676767678,1.0,1.7511731236414783,1.5,6.0,0.9479418805236461
4416,15,42,1,2.8,3.0,6,1.3732131246511903,262,6,17.466666666666665,17.0,33,8.078778785600374,21.2,1.0,1.4133333333333333,1.0,4.0,0.8299741820425157
4417,16,61,1,3.8125,3.0,9,2.286737122335374,354,10,22.125,17.0,48,12.20860352374505,24.133333333333333,1.0,1.5083333333333333,1.1666666666666665,3.0,0.6936217348894936
4418,113,683,1,6.04424778761062,3.0,16,4.964857537394656,4879,3,43.176991150442475,21.0,140,42.02491397299251,205.35841797091797,1.0,1.8173311324859998,1.8,3.0,0.6970841569678541
4419,138,504,1,3.652173913043478,3.0,14,2.3850268140714994,3098,6,22.44927536231884,20.0,88,12.672213676823297,226.44974192474191,1.0,1.6409401588749415,1.4,6.0,0.7698022039960688
4420,68,235,1,3.4558823529411766,3.0,10,1.7314804598861389,1365,5,20.073529411764707,18.0,55,10.016875576373845,94.03333333333333,1.0,1.382843137254902,1.225,3.0,0.5098203971809276
4421,223,843,1,3.780269058295964,3.0,19,2.7280930737739566,5122,6,22.968609865470853,17.0,100,16.37548985156294,351.58578577854894,1.0,1.5766178734464078,1.5,8.0,0.7291870825395274
4502,1,2,2,2.0,2.0,2,,10,10,10.0,10.0,10,,1.0,1.0,1.0,1.0,1.0,
4503,10,37,2,3.7,3.5,7,1.636391694484477,224,10,22.4,20.0,34,9.856751775080651,14.388095238095238,1.0,1.4388095238095238,1.5,1.75,0.232841642617164
4504,8,46,2,5.75,3.0,16,5.035587637718448,260,14,32.5,21.0,100,29.17435272877287,11.410984848484848,1.0,1.426373106060606,1.3333333333333333,2.0625,0.4105456506524911
4601,13,46,2,3.5384615384615383,3.0,8,2.025478734167333,299,12,23.0,18.0,51,11.575836902790227,22.154761904761905,1.0,1.7042124542124542,1.5714285714285714,2.5,0.6802722723704671
4602,19,66,1,3.473684210526316,2.0,15,3.272247291874697,404,4,21.263157894736842,18.0,84,17.841406600200674,28.833333333333332,1.0,1.5175438596491226,1.3333333333333333,4.0,0.7554222448612361
4703,3,11,2,3.6666666666666665,4.0,5,1.5275252316519465,76,10,25.333333333333332,30.0,36,13.613718571108091,5.8,1.8,1.9333333333333333,2.0,2.0,0.1154700538379251
4706,1,2,2,2.0,2.0,2,,10,10,10.0,10.0,10,,1.0,1.0,1.0,1.0,1.0,
4707,59,232,1,3.9322033898305087,4.0,10,1.8924933997940845,1374,4,23.28813559322034,21.0,81,12.514888853512852,75.5047619047619,1.0,1.2797417271993543,1.0,4.0,0.5261745706534673
4801,31,104,1,3.3548387096774195,3.0,6,1.495513002211932,723,9,23.322580645161292,24.0,36,8.661743845878432,60.68333333333333,1.0,1.95752688172043,1.75,4.0,0.7301044916296092
4802,262,1073,1,4.095419847328245,3.0,14,2.4025963796032688,6494,3,24.786259541984734,21.0,80,14.335342085163628,459.9087468087468,1.0,1.7553768962165908,1.6666666666666667,7.0,0.792570998347381
4803,120,525,1,4.375,4.0,17,2.7533402174343027,3345,5,27.875,24.0,88,17.856365529299808,180.26963118580767,1.0,1.5022469265483973,1.3333333333333333,3.5,0.5827021301815277
4804,40,167,2,4.175,3.0,14,2.6398086566245182,1095,10,27.375,22.5,104,16.530759983770427,78.2388888888889,1.0,1.9559722222222224,1.6,10.0,1.5403610632206377
4805,135,588,1,4.355555555555555,4.0,16,2.3323380962083675,3588,7,26.57777777777778,23.0,96,13.717548770775593,237.89265873015873,1.0,1.7621678424456202,1.5714285714285714,4.666666666666667,0.7644491963210246
4806,18,63,1,3.5,3.0,7,1.7904977947322853,398,11,22.11111111111111,19.0,45,9.761201040427043,28.357142857142858,1.0,1.5753968253968254,1.2380952380952381,4.0,0.7854489833053981
4807,4,8,2,2.0,2.0,2,0.0,46,9,11.5,11.5,14,2.0816659994661326,6.0,1.0,1.5,1.5,2.0,0.408248290463863
4808,20,70,1,3.5,3.0,7,1.6059101370939324,445,4,22.25,23.5,42,10.512523859413438,33.46190476190476,1.0,1.6730952380952382,1.4142857142857141,4.0,0.801561944891218
4809,31,141,2,4.548387096774194,4.0,10,2.1884349000662455,868,14,28.0,28.0,51,9.763879010584539,48.92619047619048,1.0,1.5782642089093701,1.5,3.25,0.45385796554172153
4810,221,1147,1,5.1900452488687785,4.0,22,3.2375763238090127,7176,7,32.470588235294116,28.0,149,20.342639815235547,437.18126799670915,1.0,1.9781957827905392,1.7142857142857142,10.0,1.1701826093143146
4811,225,1060,1,4.711111111111111,4.0,27,2.9278696410394764,6817,5,30.297777777777778,27.0,123,16.79565325475518,399.50453805453805,1.0,1.7755757246868358,1.6666666666666667,4.0,0.5973983164433649
4812,7,31,2,4.428571428571429,4.0,7,1.511857892036909,182,13,26.0,25.0,35,7.745966692414833,14.342857142857143,1.0,2.048979591836735,2.0,4.0,1.021265626125705
4813,46,401,2,8.717391304347826,8.5,19,4.113193101219866,2176,11,47.30434782608695,46.5,115,21.864094935372812,83.80856524366587,1.0,1.8219253313840407,1.7142857142857142,3.4,0.5465889099250779
4814,38,137,1,3.6052631578947367,3.0,14,2.9549726635604863,872,8,22.94736842105263,17.0,88,16.635922331104563,63.70750915750916,1.0,1.67651339888182,1.5,4.0,0.6866452191192272
4816,25,99,1,3.96,4.0,9,1.7907168024751057,684,9,27.36,28.0,46,11.922947062981814,70.23412698412699,1.0,2.8093650793650795,2.0,8.5,2.1125723699179133
4817,84,327,1,3.892857142857143,2.5,24,3.6339028013566073,2146,7,25.547619047619047,19.0,131,21.361718243412867,153.12034632034633,1.0,1.8228612657184087,1.5,5.285714285714286,0.8389828122784436
4818,306,1327,1,4.336601307189542,4.0,13,2.2297026673494313,7867,5,25.709150326797385,24.0,81,12.412198439251627,495.49349816849815,1.0,1.6192597979362684,1.5,7.0,0.736943643426013
4819,760,3845,1,5.059210526315789,4.0,16,2.9976573036346177,22410,3,29.486842105263158,26.0,100,17.418807261249235,1201.6543081918082,1.0,1.5811240897260634,1.375,12.0,0.8776196424147589
4820,670,2606,1,3.8895522388059702,3.0,26,2.5357907007154674,16276,4,24.292537313432835,20.0,150,14.795499996934645,1141.3642050888568,1.0,1.7035286643117267,1.5,10.0,0.9680714653340945
4821,401,1985,1,4.950124688279302,4.0,21,3.4896283805605957,12572,3,31.351620947630924,27.0,150,21.51310190595397,724.9337064380408,1.0,1.807814729271922,1.55,9.0,0.9458274273460803
4822,13,61,1,4.6923076923076925,4.0,10,2.926448797451027,417,9,32.07692307692308,24.0,65,18.79034121768211,41.81349206349206,1.0,3.2164224664224665,1.2857142857142858,19.0,5.023361287381526
4823,567,2727,1,4.809523809523809,4.0,25,2.857458336949169,16452,4,29.015873015873016,25.0,140,16.30359371724287,1024.477683264448,1.0,1.8068389475563456,1.6666666666666667,9.0,0.8275792024145479
4901,1028,4529,1,4.405642023346304,4.0,21,2.5833425047503185,30311,5,29.485408560311285,26.0,131,16.693432030547953,1727.806191031191,1.0,1.6807453220147772,1.4,10.0,0.8682825499371113
4902,30,109,1,3.6333333333333333,3.0,11,2.2816106430407403,756,9,25.2,22.0,74,15.082302943150475,47.101262626262624,1.0,1.5700420875420875,1.3333333333333333,3.5,0.6966187312750549
4903,60,288,1,4.8,5.0,10,2.0650440139767032,1744,7,29.066666666666666,29.0,70,11.944599044241025,81.06904761904762,1.0,1.3511507936507938,1.2857142857142858,2.0,0.30117105299871416
4904,1,3,3,3.0,3.0,3,,23,23,23.0,23.0,23,,1.0,1.0,1.0,1.0,1.0,
4905,38,129,1,3.3947368421052633,3.0,15,2.871476441815825,843,3,22.18421052631579,17.0,110,21.561797126070736,62.983333333333334,1.0,1.6574561403508772,1.2916666666666665,4.25,0.8974329202635084
4906,7,22,1,3.142857142857143,3.0,5,1.3451854182690988,168,9,24.0,28.0,37,10.099504938362077,12.7,1.0,1.8142857142857143,1.5,3.2,0.9529403119268479
4907,33,123,1,3.727272727272727,4.0,8,1.7006014978664032,879,7,26.636363636363637,27.0,56,12.852086848587524,72.05952380952381,1.0,2.1836219336219336,1.5,12.5,2.4868653514720003
4908,21,72,1,3.4285714285714284,3.0,7,1.7196345126633323,425,7,20.238095238095237,21.0,41,9.75143457089654,32.47380952380952,1.0,1.5463718820861676,1.3333333333333333,3.142857142857143,0.7304006057031823
4909,70,266,1,3.8,3.0,14,2.5401129724961993,1758,8,25.114285714285714,18.5,87,17.544595647632445,102.27395382395382,1.0,1.4610564831993402,1.2916666666666665,4.714285714285714,0.6320721846037417
4910,101,348,1,3.4455445544554455,3.0,26,2.9579562117271188,2397,6,23.73267326732673,19.0,150,17.567521788293824,170.71956376956376,1.0,1.6902927105897403,1.5,4.0,0.6437965688774194
4911,585,2330,1,3.982905982905983,3.0,15,2.4543186217293727,15971,3,27.3008547008547,23.0,93,16.369714433614853,958.2160367410368,1.0,1.6379761311812595,1.4,6.571428571428571,0.825620069785263
5007,11,27,1,2.4545454545454546,2.0,4,1.0357254813546264,172,4,15.636363636363637,13.0,33,8.812181651245362,16.166666666666668,1.0,1.4696969696969697,1.3333333333333333,2.5,0.5630678951471613
5105,1,2,2,2.0,2.0,2,,8,8,8.0,8.0,8,,1.0,1.0,1.0,1.0,1.0,
5107,1,6,6,6.0,6.0,6,,30,30,30.0,30.0,30,,1.5,1.5,1.5,1.5,1.5,
5109,2,3,1,1.5,1.5,2,0.7071067811865476,24,11,12.0,12.0,13,1.4142135623730951,4.5,1.5,2.25,2.25,3.0,1.0606601717798212
5112,2,9,4,4.5,4.5,5,0.7071067811865476,61,23,30.5,30.5,38,10.606601717798213,2.4,1.0,1.2,1.2,1.4,0.28284271247461895
5201,5,12,1,2.4,2.0,4,1.1401754250991378,61,5,12.2,11.0,21,5.890670590009257,6.333333333333333,1.0,1.2666666666666666,1.3333333333333333,1.5,0.2527625148017183
5202,7,16,2,2.2857142857142856,2.0,4,0.7559289460184544,95,11,13.571428571428571,11.0,24,4.825527358301295,7.0,1.0,1.0,1.0,1.0,0.0
5203,2,13,6,6.5,6.5,7,0.7071067811865476,65,24,32.5,32.5,41,12.020815280171307,2.4761904761904763,1.1428571428571428,1.2380952380952381,1.2380952380952381,1.3333333333333333,0.13468700594029467
5204,23,98,1,4.260869565217392,3.0,16,3.756417433773687,629,5,27.347826086956523,22.0,96,23.60009378959055,37.80654761904762,1.0,1.6437629399585922,1.6666666666666667,2.6,0.5088834715075805
5205,39,304,1,7.794871794871795,8.0,15,3.7358821066395893,1738,4,44.56410256410256,49.0,92,21.24517886089239,61.177960927960925,1.0,1.568665664819511,1.5833333333333333,2.4285714285714284,0.3711647231811337
5206,6,30,2,5.0,5.0,8,2.0,195,9,32.5,33.5,47,14.237275020171522,9.65,1.0,1.6083333333333334,1.675,2.0,0.3441172280875613
5207,8,27,1,3.375,3.0,6,1.9226098333849673,158,6,19.75,16.5,38,12.174328963613794,10.5,1.0,1.3125,1.125,2.0,0.43813729094233206
5208,96,412,1,4.291666666666667,4.0,10,2.2048590677800544,2976,5,31.0,27.0,70,16.432957897565423,183.35119047619048,1.0,1.9099082341269842,1.7083333333333335,4.4,0.7567051180831704
5209,35,222,1,6.3428571428571425,5.0,17,4.344996156113219,1352,6,38.628571428571426,33.0,113,23.766122347336587,64.57821100468159,1.0,1.8450917429909026,1.7,4.0,0.7201970788628453
5210,15,83,1,5.533333333333333,4.0,14,4.120795115138871,505,8,33.666666666666664,30.0,71,21.409833076905397,24.738400488400487,1.0,1.649226699226699,1.5,4.0,0.8152794660711218
5211,22,104,1,4.7272727272727275,2.5,11,3.831968512916395,716,4,32.54545454545455,17.5,93,28.14372512780183,38.724242424242426,1.0,1.7601928374655649,2.0,2.6,0.5182025307072357
5212,8,28,1,3.5,2.0,10,3.116774889895918,178,6,22.25,15.5,57,17.244046591712248,11.7,1.0,1.4625,1.0,3.0,0.7347254103210455
5301,1,1,1,1.0,1.0,1,,5,5,5.0,5.0,5,,1.0,1.0,1.0,1.0,1.0,
5302,1,2,2,2.0,2.0,2,,11,11,11.0,11.0,11,,2.0,2.0,2.0,2.0,2.0,
5303,3,6,1,2.0,2.0,3,1.0,34,8,11.333333333333334,10.0,16,4.163331998932266,4.166666666666667,1.0,1.388888888888889,1.5,1.6666666666666667,0.34694433324435553
5305,4,11,2,2.75,2.5,4,0.9574271077563381,69,9,17.25,17.5,25,7.135591542869215,6.083333333333333,1.0,1.5208333333333333,1.1666666666666665,2.75,0.834374349770866
5306,1,8,8,8.0,8.0,8,,50,50,50.0,50.0,50,,1.125,1.125,1.125,1.125,1.125,
5307,1,3,3,3.0,3.0,3,,24,24,24.0,24.0,24,,4.0,4.0,4.0,4.0,4.0,
5308,1,2,2,2.0,2.0,2,,10,10,10.0,10.0,10,,1.0,1.0,1.0,1.0,1.0,
5309,8,42,1,5.25,3.5,15,4.77343841331532,265,8,33.125,24.0,99,29.30352246013145,11.466666666666667,1.0,1.4333333333333333,1.4833333333333334,2.0,0.4167142829935082
5310,12,38,1,3.1666666666666665,2.5,7,1.8504708655481241,228,7,19.0,15.0,40,10.357254813546264,20.561904761904763,1.3333333333333333,1.7134920634920636,1.5,3.0,0.5118139789966725
5311,2,3,1,1.5,1.5,2,0.7071067811865476,19,9,9.5,9.5,10,0.7071067811865476,4.5,1.5,2.25,2.25,3.0,1.0606601717798212
5401,33,126,1,3.8181818181818183,3.0,10,2.256304299271065,806,6,24.424242424242426,21.0,57,13.674863580284592,48.71666666666667,1.0,1.4762626262626264,1.3,3.0,0.5633832618257194
5402,70,333,1,4.757142857142857,4.0,14,2.7997707684929605,2055,6,29.357142857142858,27.5,66,15.722259411222954,131.712987012987,1.0,1.8816141001855289,1.75,4.5,0.6591420584323342
5403,6,29,4,4.833333333333333,4.0,8,1.602081978759722,176,24,29.333333333333332,27.0,39,5.391351098441527,11.3,1.5,1.8833333333333335,1.9,2.25,0.25819888974716115
5404,34,213,2,6.264705882352941,6.0,11,2.947097426996056,1747,9,51.38235294117647,46.5,82,27.26971314300832,99.38600288600288,1.0,2.9231177319412613,3.0,5.0,1.032426071220541
5406,1,2,2,2.0,2.0,2,,14,14,14.0,14.0,14,,1.0,1.0,1.0,1.0,1.0,
5407,309,1390,1,4.498381877022654,4.0,13,2.618149186999239,9733,5,31.498381877022652,27.0,87,16.978333135925794,632.1265706515707,1.0,2.045717057124824,1.7,13.0,1.3266179941833802
5408,6,16,2,2.6666666666666665,2.5,4,0.816496580927726,116,14,19.333333333333332,17.5,28,6.0553007081949835,7.5,1.0,1.25,1.0,2.0,0.4183300132670378
5501,29,138,2,4.758620689655173,4.0,12,2.9599127932833365,845,14,29.137931034482758,28.0,51,11.169870628266775,53.10779220779221,1.0,1.8313031795790418,1.75,3.0,0.5085983050719025
5502,32,215,3,6.71875,7.0,11,3.352749232995936,1166,19,36.4375,30.5,53,13.837624026894119,67.82020202020202,1.4285714285714286,2.119381313131313,2.0,3.3333333333333335,0.5220942310633703
5503,30,140,2,4.666666666666667,4.0,9,1.8631329442141513,978,8,32.6,27.5,62,11.918111398637993,66.06666666666666,1.0,2.2022222222222223,2.0,6.25,1.340253910612735
5504,1,5,5,5.0,5.0,5,,34,34,34.0,34.0,34,,1.2,1.2,1.2,1.2,1.2,
5505,1,2,2,2.0,2.0,2,,13,13,13.0,13.0,13,,2.0,2.0,2.0,2.0,2.0,
5506,5,17,2,3.4,3.0,6,1.6733200530681511,92,11,18.4,16.0,28,6.6558245169174945,7.666666666666666,1.0,1.5333333333333332,1.0,2.6666666666666665,0.7673909622147557
5508,30,124,2,4.133333333333334,3.0,9,1.9780403631273349,811,10,27.033333333333335,25.5,50,12.12999511991639,50.55079365079365,1.0,1.685026455026455,1.619047619047619,3.3333333333333335,0.5657077607382451
5509,28,164,2,5.857142857142857,5.5,13,2.990284090483535,965,12,34.464285714285715,31.0,80,16.844566423313424,48.36562604062604,1.0,1.7273437871652157,1.6904761904761905,2.6666666666666665,0.3774259488136467
5511,18,71,2,3.9444444444444446,4.0,6,1.2113299556429322,479,10,26.61111111111111,22.0,40,10.912156679533739,36.15,1.0,2.0083333333333333,1.5,4.0,0.9622320525090697
5512,55,157,1,2.8545454545454545,3.0,7,1.3799917044595247,1195,6,21.727272727272727,21.0,59,9.470137363496988,112.78571428571429,1.0,2.050649350649351,2.0,6.0,1.0755586139788524
5513,29,119,1,4.103448275862069,3.0,15,3.4676549052453187,828,6,28.551724137931036,21.0,90,20.915794112338972,46.885714285714286,1.0,1.6167487684729065,1.5,2.6666666666666665,0.5378240703314452
5514,47,159,1,3.382978723404255,3.0,12,2.016811856558478,1218,6,25.914893617021278,25.0,84,14.121876010419228,81.65714285714286,1.0,1.7373860182370822,1.5,4.0,0.6482436541006286
5515,138,574,1,4.159420289855072,3.5,11,2.4232643026424556,4111,6,29.78985507246377,26.0,70,15.557969253026332,212.44632034632033,1.0,1.5394660894660894,1.5,3.6666666666666665,0.5072770908819777
5516,25,87,2,3.48,3.0,6,1.3576941236277535,657,11,26.28,23.0,45,11.710109592427678,45.2,1.0,1.808,1.6666666666666667,3.25,0.7046820927566216
5601,43,191,1,4.441860465116279,4.0,12,2.239284809097968,1070,4,24.88372093023256,24.0,77,12.193302811136748,71.73333333333333,1.0,1.668217054263566,1.5,4.333333333333333,0.6141068056103401
5602,34,137,1,4.029411764705882,4.0,11,2.2085960728912677,946,5,27.823529411764707,26.0,65,15.33558070796877,62.36352813852814,1.0,1.8342214158390628,1.4375,6.0,1.2312134680217097
5603,118,511,1,4.330508474576271,4.0,12,2.0383296527872625,3485,9,29.533898305084747,26.0,79,14.449252311647067,239.03968253968253,1.0,2.0257600215227334,2.0,4.0,0.8086768531277442
