,HS06,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_words,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,GOODS_DESCRIPTION_len_chars,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,subtokenization_indicator,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text,cosine_sim_gd_vs_hs_text
,count,sum,min,mean,median,max,std,sum,min,mean,median,max,std,sum,min,mean,median,max,std,sum,min,mean,median,max,std
HS06,,,,,,,,,,,,,,,,,,,,,,,,,
845720,3,7,2,2.3333333333333335,2.0,3,0.5773502691896258,52,13,17.333333333333332,17.0,22,4.509249752822894,4.833333333333333,1.0,1.611111111111111,1.3333333333333333,2.5,0.787635937708768,2.615787088871002,0.833742082118988,0.8719290296236674,0.8897807002067566,0.8922643065452576,0.033094173126171536
845730,1,2,2,2.0,2.0,2,,13,13,13.0,13.0,13,,1.0,1.0,1.0,1.0,1.0,,0.8474596738815308,0.8474596738815308,0.8474596738815308,0.8474596738815308,0.8474596738815308,
845811,3,11,2,3.6666666666666665,2.0,7,2.8867513459481287,88,13,29.333333333333332,19.0,56,23.288051299611425,8.142857142857142,1.5,2.714285714285714,2.142857142857143,4.5,1.5795245991068558,2.7213077545166016,0.8906508684158325,0.9071025848388672,0.9003949761390686,0.9302619099617004,0.02063983197459051
845819,8,37,2,4.625,4.5,8,2.38671920665766,261,12,32.625,28.5,59,17.654926467460253,16.108333333333334,1.0,2.013541666666667,2.2,3.5,0.8324750043914279,7.081197440624237,0.8417873382568359,0.8851496800780296,0.9014516174793243,0.9185973405838012,0.029451663672398095
845899,18,74,1,4.111111111111111,3.0,12,2.5870466670542185,473,5,26.27777777777778,22.0,72,15.829256441068992,28.12142857142857,1.0,1.5623015873015873,1.3333333333333333,2.5,0.3904097863192402,15.958545744419098,0.8496463298797607,0.8865858746899499,0.8929888904094696,0.913559079170227,0.0187480680743305
845910,5,40,4,8.0,7.0,13,3.872983346207417,246,25,49.2,40.0,81,26.176325181354237,6.597902097902098,1.0,1.3195804195804197,1.4615384615384617,1.6363636363636365,0.298880497134413,4.431250751018524,0.8388096690177917,0.8862501502037048,0.8949498534202576,0.9079152345657348,0.027306559202579735
845921,3,10,3,3.3333333333333335,3.0,4,0.5773502691896258,66,19,22.0,21.0,26,3.605551275463989,3.916666666666667,1.0,1.3055555555555556,1.25,1.6666666666666667,0.33678765702728175,2.6648845076560974,0.8776081800460815,0.8882948358853658,0.893045961856842,0.8942303657531738,0.009273842942270082
845929,78,342,2,4.384615384615385,4.0,20,2.9464077588342517,2288,10,29.333333333333332,25.0,117,18.05666885234622,111.54444444444445,1.0,1.4300569800569802,1.25,3.25,0.5682108141779688,69.3031023144722,0.8072367906570435,0.8885013117240026,0.892788827419281,0.9236178994178772,0.022795055078278007
845931,2,9,4,4.5,4.5,5,0.7071067811865476,59,28,29.5,29.5,31,2.1213203435596424,2.0,1.0,1.0,1.0,1.0,0.0,1.794260561466217,0.8866255283355713,0.8971302807331085,0.8971302807331085,0.9076350331306458,0.01485596330996844
845939,5,25,4,5.0,5.0,6,1.0,154,17,30.8,31.0,41,9.497368056467012,6.2,1.0,1.24,1.2,1.5,0.2509980079602227,4.426309645175934,0.8403242826461792,0.8852619290351867,0.8953720927238464,0.9000096321105957,0.02530060664049908
845941,4,19,3,4.75,4.0,8,2.217355782608345,122,19,30.5,24.5,54,15.92691642053372,4.5,1.0,1.125,1.125,1.25,0.14433756729740646,3.5847108960151672,0.8817744255065918,0.8961777240037918,0.9000922739505768,0.902751922607422,0.009712218590254248
845949,4,12,2,3.0,3.0,4,0.816496580927726,87,14,21.75,22.0,29,6.18465843842649,4.5,1.0,1.125,1.0,1.5,0.25,3.528569221496582,0.8527770042419434,0.8821423053741455,0.8868559896945953,0.902080237865448,0.02284195089981295
845951,1,4,4,4.0,4.0,4,,24,24,24.0,24.0,24,,1.0,1.0,1.0,1.0,1.0,,0.901221752166748,0.901221752166748,0.901221752166748,0.901221752166748,0.901221752166748,
845959,7,32,2,4.571428571428571,3.0,10,2.935821455580639,216,11,30.857142857142858,24.0,64,18.515116089550283,9.7,1.0,1.3857142857142857,1.2,2.333333333333333,0.47603965865645753,6.142173647880554,0.8001080751419067,0.8774533782686506,0.8911256790161133,0.8985011577606201,0.034864005032706945
845961,2,7,3,3.5,3.5,4,0.7071067811865476,52,20,26.0,26.0,32,8.48528137423857,3.333333333333333,1.0,1.6666666666666665,1.6666666666666665,2.333333333333333,0.9428090415820631,1.7626348733901978,0.8669086694717407,0.8813174366950989,0.8813174366950989,0.895726203918457,0.020377074024350024
845969,5,17,3,3.4,3.0,4,0.5477225575051661,130,20,26.0,24.0,32,5.244044240850758,6.25,1.0,1.25,1.0,2.0,0.4330127018922193,4.482356607913971,0.8753492832183838,0.8964713215827942,0.8962199687957764,0.9118520617485046,0.013481676228630847
845970,24,81,1,3.375,3.0,7,1.2790111669635227,624,12,26.0,25.5,52,8.900415232130905,41.054761904761904,1.0,1.7106150793650794,1.4166666666666665,4.0,0.7576586453517202,21.19941210746765,0.8178969025611877,0.8833088378111521,0.8913560211658478,0.9169652462005616,0.026324592920206863
846012,3,8,2,2.6666666666666665,3.0,3,0.5773502691896258,67,15,22.333333333333332,25.0,27,6.429100507328637,7.166666666666666,1.5,2.388888888888889,2.0,3.6666666666666665,1.1344765475923408,2.6447800993919373,0.8467669486999512,0.8815933664639791,0.8934418559074402,0.904571294784546,0.030669620687836355
846019,10,53,2,5.3,4.5,11,2.8303906287138374,390,21,39.0,32.0,79,20.215505600075076,18.4020202020202,1.0909090909090908,1.84020202020202,1.3333333333333333,5.0,1.205965669184735,8.944675087928772,0.8634819984436035,0.8944675087928772,0.8972718715667725,0.9120723009109496,0.014351286385564311
846022,2,4,1,2.0,2.0,3,1.4142135623730951,30,7,15.0,15.0,23,11.313708498984761,3.0,1.0,1.5,1.5,2.0,0.7071067811865476,1.7062523365020752,0.8077672719955444,0.8531261682510376,0.8531261682510376,0.8984850645065308,0.06414716625879263
846023,9,38,2,4.222222222222222,3.0,8,2.223610677354389,275,15,30.555555555555557,29.0,56,13.370780746754384,17.029761904761905,1.3333333333333333,1.8921957671957672,1.75,3.6666666666666665,0.6988564494849042,7.991572082042694,0.8634508848190308,0.8879524535602994,0.8833708763122559,0.9190602898597716,0.020037426794646995
846024,3,9,2,3.0,2.0,5,1.7320508075688772,68,13,22.666666666666668,16.0,39,14.224392195567912,4.4,1.4,1.4666666666666668,1.5,1.5,0.057735026918962644,2.6057329177856445,0.8256769180297852,0.8685776392618815,0.8804950714111328,0.8995609283447266,0.03835662441910911
846029,32,126,2,3.9375,4.0,7,1.5437177579237185,863,12,26.96875,23.5,72,12.493829121971865,51.50714285714286,1.0,1.6095982142857144,1.5,3.857142857142857,0.5186079129288569,27.960659861564636,0.7917968034744263,0.8737706206738949,0.8782593607902527,0.9210236072540284,0.02802675574855813
846039,30,119,1,3.966666666666667,3.0,11,2.39947312224326,783,9,26.1,22.0,80,16.091012698247813,50.75530303030303,1.0,1.6918434343434343,1.5,4.0,0.6623160526259065,26.0310640335083,0.8115416765213013,0.8677021344502767,0.8652361035346985,0.950175940990448,0.03326666772826999
846040,7,33,2,4.714285714285714,3.0,15,4.680252333449759,202,11,28.857142857142858,23.0,80,23.46933155864316,11.766666666666666,1.0,1.6809523809523808,1.5,2.5,0.5896820055969724,6.0918033719062805,0.8414163589477539,0.8702576245580401,0.875076174736023,0.884854257106781,0.015271341767125607
846090,28,130,2,4.642857142857143,3.5,14,3.008805419582671,871,8,31.107142857142858,24.5,87,20.521604308295277,53.430952380952384,1.0,1.908248299319728,1.55,5.5,1.125555671609743,24.54555994272232,0.8240240812301636,0.8766271408115115,0.8737326264381409,0.9549161195755004,0.03140409576895147
846120,7,29,2,4.142857142857143,4.0,9,2.2677868380553634,200,15,28.571428571428573,26.0,59,14.50123147479945,11.722222222222221,1.0,1.6746031746031744,1.5,2.5,0.575725138956171,5.945224702358246,0.8085556030273438,0.8493178146226066,0.8516000509262085,0.8828042149543762,0.022872880036153318
846130,1,4,4,4.0,4.0,4,,27,27,27.0,27.0,27,,1.5,1.5,1.5,1.5,1.5,,0.8665032386779785,0.8665032386779785,0.8665032386779785,0.8665032386779785,0.8665032386779785,
846140,13,53,2,4.076923076923077,3.0,9,2.0599975105785306,343,14,26.384615384615383,21.0,66,15.234491904548165,17.83730158730159,1.0,1.372100122100122,1.25,2.5,0.45294959227216847,11.097903192043304,0.7900484800338745,0.853684860926408,0.8572739362716675,0.9132589101791382,0.037124822367834945
846150,85,334,1,3.929411764705882,3.0,12,2.0341620205997413,2223,6,26.152941176470588,24.0,75,14.206391822959523,133.50277777777777,1.0,1.5706209150326795,1.3333333333333333,8.0,0.9117894115471186,72.2867266535759,0.7509828209877014,0.8504320782773634,0.8547199368476868,0.932401180267334,0.03476143896978477
846190,23,107,2,4.6521739130434785,4.0,13,2.3082597863123464,705,13,30.652173913043477,28.0,84,16.658627837337768,34.58632478632479,1.0,1.5037532515793386,1.25,3.5,0.6212722988319054,19.828068792819977,0.81369549036026,0.862089947513912,0.8531398773193359,0.9117890000343324,0.025603965487072295
846210,9,41,2,4.555555555555555,4.0,8,2.2422706745122847,285,16,31.666666666666668,29.0,64,16.1245154965971,13.216666666666667,1.0,1.4685185185185186,1.5,2.0,0.34688038728994147,7.6876556277275085,0.7969316840171814,0.8541839586363899,0.8613266944885254,0.9403297901153564,0.047474821303464
846221,10,37,2,3.7,3.0,10,2.263232692902394,268,20,26.8,22.0,59,12.01665510863984,24.916666666666664,1.0,2.4916666666666663,1.4583333333333335,10.0,2.7717852026945633,8.495905876159668,0.8213303685188293,0.8495905876159668,0.8526017069816589,0.872316300868988,0.019941789221490976
846229,71,305,1,4.295774647887324,4.0,12,2.2064474756442,2115,9,29.788732394366196,26.0,82,16.293658269363355,122.03174603174602,1.0,1.71875698636262,1.3333333333333333,15.0,1.7244907900695414,60.22182285785675,0.7966495752334595,0.8481946881388275,0.8488428592681885,0.9093778133392334,0.02530750918899623
846231,1,8,8,8.0,8.0,8,,51,51,51.0,51.0,51,,1.125,1.125,1.125,1.125,1.125,,0.8563458919525146,0.8563458919525146,0.8563458919525146,0.8563458919525146,0.8563458919525146,
846239,23,114,2,4.956521739130435,3.0,14,3.4572487862403642,759,14,33.0,28.0,91,19.202272592775905,39.35007215007215,1.0,1.71087270217705,1.5,4.0,0.830058666947496,19.75384396314621,0.8219265937805176,0.8588627810063569,0.8560889959335327,0.8969094753265381,0.022713813514946352
846241,1,6,6,6.0,6.0,6,,42,42,42.0,42.0,42,,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,,0.8521811962127686,0.8521811962127686,0.8521811962127686,0.8521811962127686,0.8521811962127686,
846249,27,95,2,3.5185185185185186,3.0,9,1.7402557365197875,700,10,25.925925925925927,20.0,101,20.164565123247428,38.50555555555555,1.0,1.4261316872427983,1.0,3.888888888888889,0.7342583760558692,22.820672869682312,0.7860931158065796,0.8452101062845301,0.8495915532112122,0.9430876970291138,0.031087472379750767
846291,36,170,2,4.722222222222222,3.5,15,3.436036845895167,1151,10,31.97222222222222,25.5,86,19.38259323813304,49.173593073593075,1.0,1.365933140933141,1.0833333333333335,3.5,0.6075276710469301,30.88680100440979,0.7970557808876038,0.8579666945669386,0.8559306859970093,0.89652419090271,0.02504859607309818
846299,40,201,1,5.025,4.0,23,4.079262753903531,1333,8,33.325,26.5,111,23.748022859673807,60.11675293305728,1.0,1.502918823326432,1.3333333333333333,3.5,0.6298303981458316,34.09511172771454,0.7751551270484924,0.8523777931928634,0.8565754294395447,0.9054686427116394,0.027434250394087867
846310,7,60,3,8.571428571428571,7.0,21,6.451282633635548,400,20,57.142857142857146,52.0,130,38.550523435393934,10.047619047619047,1.0,1.435374149659864,1.0,2.4285714285714284,0.5912108661939481,6.050451278686523,0.8316448926925659,0.8643501826695034,0.8733656406402588,0.8847579956054688,0.021220113486756283
846320,7,26,3,3.7142857142857144,3.0,6,1.1126972805283737,185,15,26.428571428571427,22.0,46,10.113640011673063,10.5,1.0,1.5,1.0,3.0,0.7637626158259733,6.186299741268158,0.8375661373138428,0.8837571058954511,0.8930822610855103,0.9039339423179626,0.025323107532804208
846330,15,62,2,4.133333333333334,4.0,11,2.325838302531758,399,12,26.6,25.0,66,14.411305086136867,19.431818181818183,1.0,1.2954545454545456,1.181818181818182,2.0,0.3444620054512947,12.913340628147125,0.8100498914718628,0.8608893752098083,0.8621082305908203,0.9046756029129028,0.023395295730906446
846390,27,103,2,3.814814814814815,3.0,14,2.4657193838253533,718,9,26.59259259259259,21.0,111,19.725538423497248,38.43333333333333,1.0,1.4234567901234567,1.25,3.0,0.5251550748616374,23.308851182460785,0.8066584467887878,0.8632907845355846,0.8655154705047607,0.9020981192588806,0.0224537054363011
846410,8,52,2,6.5,6.5,13,3.4641016151377544,332,11,41.5,41.5,79,23.176342617912283,12.863980463980463,1.0,1.6079975579975578,1.557142857142857,2.333333333333333,0.49783366628610215,6.797840714454651,0.7771923542022705,0.8497300893068314,0.8516546785831451,0.8958032131195068,0.03704817742739956
846420,29,119,1,4.103448275862069,4.0,12,2.319864952753668,922,8,31.79310344827586,27.0,133,23.93500023925636,49.17619047619048,1.0,1.6957307060755338,1.5,3.6666666666666665,0.642112074316069,24.978564620018005,0.7943750619888306,0.8613298144833795,0.8637953996658325,0.9222280979156494,0.03629776625629748
846490,33,148,2,4.484848484848484,4.0,11,2.2792708828868404,957,12,29.0,27.0,59,12.5,48.650541125541125,1.0,1.4742588219860946,1.3333333333333333,3.6666666666666665,0.7151499521468073,28.312405049800873,0.8168703317642212,0.857951668175784,0.8602660298347473,0.9123568534851074,0.028396551104165006
846510,18,68,2,3.7777777777777777,4.0,6,1.308594016742242,451,15,25.055555555555557,24.5,40,7.855101169245687,26.016666666666666,1.0,1.4453703703703704,1.4166666666666665,3.6666666666666665,0.6310020445663497,15.126012086868286,0.8050729036331177,0.840334004826016,0.8422313630580902,0.8699668049812317,0.022272134540530314
846520,2,6,3,3.0,3.0,3,0.0,30,15,15.0,15.0,15,0.0,2.333333333333333,1.0,1.1666666666666665,1.1666666666666665,1.3333333333333333,0.23570226039551587,1.582310140132904,0.7861385941505432,0.791155070066452,0.791155070066452,0.7961715459823608,0.007094368275596238
846591,55,212,1,3.8545454545454545,3.0,9,1.7890425933088907,1299,7,23.618181818181817,22.0,64,12.042349514035115,90.65555555555555,1.0,1.6482828282828281,1.4,7.0,1.082752176442223,46.45619732141495,0.761454701423645,0.8446581331166354,0.845032274723053,0.9023544788360596,0.03366112687669021
846592,37,208,2,5.621621621621622,4.0,17,4.1922637172624375,1425,14,38.513513513513516,24.0,117,30.092100866083356,63.16658496732026,1.0,1.707204999116764,1.75,2.6666666666666665,0.3946815091056168,31.588678121566772,0.798356294631958,0.8537480573396425,0.8560022711753845,0.9642103910446168,0.033026174274149514
846593,28,139,2,4.964285714285714,5.0,12,2.63146407435161,895,11,31.964285714285715,33.0,85,17.563603238804923,51.53751803751803,1.0,1.8406256441970725,1.8571428571428568,3.0,0.5436203721448248,23.49067795276642,0.7751720547676086,0.8389527840273721,0.8349102139472961,0.8994119167327881,0.029201535026764574
846594,6,17,2,2.8333333333333335,3.0,4,0.752772652709081,119,15,19.833333333333332,18.5,30,5.192943930629974,7.5,1.0,1.25,1.0,2.0,0.4183300132670378,5.171695709228516,0.810060441493988,0.8619492848714193,0.860786497592926,0.936978280544281,0.043180462608050786
846595,22,107,2,4.863636363636363,4.0,9,2.4937150435875224,685,10,31.136363636363637,28.0,66,15.67617377558772,32.49722222222222,1.0,1.4771464646464645,1.5,2.5,0.4361965607472363,18.848339796066284,0.8186248540878296,0.8567427180030129,0.8542408645153046,0.894832193851471,0.01838694773080534
846596,7,31,2,4.428571428571429,4.0,8,2.0701966780270626,232,17,33.142857142857146,29.0,64,15.741966961263888,11.608333333333333,1.0,1.6583333333333332,1.6666666666666667,2.625,0.4946706723407747,6.114988386631012,0.8113728761672974,0.873569769518716,0.8733056783676147,0.928897738456726,0.0362898647191513
846599,127,498,1,3.921259842519685,4.0,12,2.041654710218045,3322,6,26.15748031496063,22.0,104,15.119327059881238,204.04722222222222,1.0,1.60667104111986,1.4444444444444444,7.0,0.785955090609299,109.40164142847061,0.7764027118682861,0.8614302474682726,0.860425591468811,0.9155970811843872,0.027830107396441626
846610,61,245,1,4.016393442622951,4.0,12,2.283942521742382,1546,7,25.34426229508197,23.0,94,15.223759112980424,126.51309523809523,1.0,2.073985167837627,1.75,5.0,1.0681222980437708,50.569531321525574,0.730584442615509,0.8290087101889438,0.8269607424736023,0.9123404622077942,0.03863426738403045
846620,14,54,1,3.857142857142857,3.5,9,2.2483204964917824,323,7,23.071428571428573,18.5,48,13.82564109357507,19.772222222222222,1.0,1.4123015873015874,1.2111111111111112,2.5,0.51005175691897,11.345495760440826,0.7506935596466064,0.8103925543172019,0.8126499056816101,0.8861504793167114,0.04901868926170096
846630,23,104,2,4.521739130434782,3.0,11,2.7939799767843607,652,9,28.347826086956523,22.0,90,18.8501475654995,41.1689393939394,1.0,1.7899538866930171,1.5,4.5,0.9384148628325344,18.993459582328796,0.7284164428710938,0.8258025905360347,0.826976478099823,0.9142732620239258,0.03923270026697713
846691,18,91,1,5.055555555555555,4.5,23,4.819961218079545,578,8,32.111111111111114,27.0,139,29.223054736022636,29.635300207039336,1.0,1.6464055670577409,1.402173913043478,3.0,0.6931741075229978,15.028167009353638,0.7669559121131897,0.8348981671863132,0.8494865596294403,0.8770436644554138,0.0340417064988615
846692,35,197,2,5.628571428571429,5.0,18,3.3173848159064576,1268,10,36.22857142857143,35.0,113,21.676886191470935,59.827633477633476,1.0,1.7093609565038137,1.5714285714285714,3.0,0.6488417941660215,29.79516589641571,0.7494649887084961,0.8512904541833061,0.8463771939277649,0.9427102208137512,0.03697456165150483
846693,79,361,1,4.569620253164557,4.0,13,2.4162035505174786,2190,8,27.72151898734177,25.0,86,14.672437712674986,120.22717282717282,1.0,1.5218629471794027,1.2,5.333333333333333,0.78310826473476,65.55182135105133,0.7535463571548462,0.8297698905196371,0.8259544968605042,0.91865074634552,0.03961248948968294
846694,64,372,1,5.8125,3.5,19,4.747179613803787,2406,9,37.59375,24.5,106,28.292530143215572,108.45357874409731,1.0,1.6945871678765205,1.5,4.333333333333333,0.8252855932236534,53.70691031217575,0.7218180894851685,0.8391704736277461,0.846990704536438,0.9145400524139404,0.05024496851193856
846711,49,198,1,4.040816326530612,3.0,17,2.7230435153325323,1329,4,27.122448979591837,25.0,93,16.339666271914826,103.05555555555556,1.0,2.1031746031746033,1.6666666666666667,7.5,1.3394408787247354,42.68644493818283,0.7737591862678528,0.8711519375139353,0.8785268664360046,0.9210496544837952,0.03595560188050401
846719,99,436,2,4.404040404040404,4.0,22,3.1197828022227334,2904,8,29.333333333333332,25.0,150,21.270848116420673,188.31222943722943,1.0,1.9021437316891863,1.75,4.333333333333333,0.7479499760930568,84.66832906007767,0.7638523578643799,0.8552356470714916,0.8562907576560974,0.927288830280304,0.03261976952143359
846721,213,883,1,4.145539906103286,4.0,14,2.187537884211895,5838,5,27.408450704225352,26.0,89,13.9306680799737,418.23216505716505,1.0,1.9635312913481928,1.75,6.5,1.02923002545471,175.51557487249374,0.7035607099533081,0.8240167834389378,0.8247058391571045,0.896843433380127,0.029299990549812187
846722,71,296,1,4.169014084507042,4.0,11,1.8897158931812075,1776,6,25.014084507042252,25.0,64,12.349080888582622,145.08351370851372,1.0,2.043429770542447,2.0,4.666666666666667,0.8624311623860882,59.04284918308258,0.7449580430984497,0.8315894251138392,0.8346767425537109,0.9053125977516174,0.036472351676972305
